datetime,fore_gnss,real_gnss,tec_value,xrsb,kp10,dst
2025-01-15 4:00,12.03384493,12.71430575,20.95001202,1.66E-06,29,-13
2025-01-15 5:00,13.2751713,14.06046556,26.81933102,2.09E-06,28,-14
2025-01-15 6:00,12.62762465,12.72509076,30.30126623,1.70E-06,27,-15
2025-01-15 7:00,14.70596234,14.53196772,36.62024155,1.65E-06,29,-18
2025-01-15 8:00,14.15819928,14.51472357,41.75811169,1.67E-06,31,-15
2025-01-15 9:00,14.34208288,16.41050245,40.8329964,1.76E-06,33,-13
2025-01-15 10:00,12.59341058,11.91283805,43.99707428,1.87E-06,34,-12
2025-01-15 11:00,15.7969452,16.55769638,44.86789524,1.81E-06,35,-15
2025-01-15 12:00,13.75735951,14.17288592,42.50462414,1.71E-06,37,-18
2025-01-15 13:00,15.02724847,14.81246681,38.70352565,1.55E-06,35,-21
2025-01-15 14:00,14.06215285,14.15553521,27.39047817,1.64E-06,33,-17
2025-01-15 15:00,14.94202493,13.34244052,17.82071418,2.01E-06,32,-22
2025-01-15 16:00,13.84978256,13.22588444,14.15235067,2.12E-06,30,-34
2025-01-15 17:00,10.83476374,12.31481711,14.83369894,1.98E-06,28,-38
2025-01-15 18:00,13.51551907,13.20677076,13.09307147,2.17E-06,27,-42
2025-01-15 19:00,12.3531993,12.29187384,5.313740342,1.72E-06,28,-30
2025-01-15 20:00,12.31065579,13.0972477,6.186027449,1.70E-06,29,-19
2025-01-15 21:00,12.34537905,12.75263124,9.063212608,1.63E-06,30,-16
2025-01-15 22:00,10.43855732,11.49677457,8.5902346,1.84E-06,31,-21
2025-01-15 23:00,10.8014384,11.12964726,7.5601367,1.82E-06,32,-22
2025-01-16 0:00,9.009724686,7.984876349,5.030369359,1.81E-06,33,-19
2025-01-16 1:00,12.00439887,13.03282882,9.516583164,2.36E-06,31,-13
2025-01-16 2:00,12.8088129,13.30808984,14.45661638,2.17E-06,29,-16
2025-01-16 3:00,14.70252307,15.864417,17.43949793,2.01E-06,27,-18
2025-01-16 4:00,10.87940158,10.2505521,20.76994467,2.01E-06,23,-24
2025-01-16 5:00,13.05825626,13.47620338,28.60803184,1.96E-06,20,-22
2025-01-16 6:00,12.05751318,11.52577898,33.12707683,2.34E-06,17,-21
2025-01-16 7:00,14.33054354,16.45630666,38.88516972,2.08E-06,20,-18
2025-01-16 8:00,14.26955812,15.16689023,40.45837905,2.09E-06,23,-19
2025-01-16 9:00,14.00474306,15.13588363,41.01517725,1.92E-06,27,-20
2025-01-16 10:00,11.68453107,10.12448921,46.29238966,1.73E-06,29,-17
2025-01-16 11:00,14.61937458,14.30051601,40.99323575,2.01E-06,31,-10
2025-01-16 12:00,13.45029751,11.96381916,39.22866461,2.26E-06,33,-14
2025-01-16 13:00,13.69255886,15.68826052,30.86792825,2.22E-06,27,-18
2025-01-16 14:00,12.73026494,12.82466914,25.37646876,2.82E-06,22,-20
2025-01-16 15:00,13.48336636,13.5823777,27.84091708,2.77E-06,17,-27
2025-01-16 16:00,12.26187834,11.38311092,15.6883035,3.05E-06,19,-24
2025-01-16 17:00,11.00557179,12.55054058,16.39667137,2.93E-06,21,-14
2025-01-16 18:00,11.97974461,12.01253622,14.75213188,2.36E-06,23,-13
2025-01-16 19:00,10.73270946,9.492847745,10.08712525,2.23E-06,25,-13
2025-01-16 20:00,10.37090446,11.18915485,11.21922612,2.37E-06,27,-17
2025-01-16 21:00,10.7003939,10.25191027,10.95349006,2.14E-06,30,-21
2025-01-16 22:00,10.32536994,10.91832685,11.24760393,2.17E-06,31,-28
2025-01-16 23:00,9.682365092,10.15987684,11.76079087,2.25E-06,32,-22
2025-01-17 0:00,8.347144227,8.197113288,5.529448568,2.82E-06,33,-11
2025-01-17 1:00,11.09162017,12.55686228,9.224490996,2.63E-06,34,-7
2025-01-17 2:00,12.83873772,12.93410334,14.49343674,4.27E-06,35,-15
2025-01-17 3:00,14.54924353,15.0052931,20.13846777,3.12E-06,37,-24
2025-01-17 4:00,11.51925772,11.36568463,23.12864115,3.64E-06,33,-30
2025-01-17 5:00,14.05511103,14.98807278,27.30653123,2.90E-06,30,-27
2025-01-17 6:00,13.15262908,12.43122298,31.51531498,2.32E-06,27,-25
2025-01-17 7:00,15.59500486,16.26613146,33.21741645,3.64E-06,29,-21
2025-01-17 8:00,14.28820677,13.64511803,32.59338856,3.98E-06,31,-19
2025-01-17 9:00,14.24840278,15.6888063,30.45474856,4.04E-06,33,-17
2025-01-17 10:00,12.96522252,11.538923,30.40963168,3.26E-06,35,-8
2025-01-17 11:00,16.66786744,16.3538685,32.16603279,5.67E-06,37,-10
2025-01-17 12:00,14.78161744,15.97663436,28.81497903,6.43E-06,40,-13
2025-01-17 13:00,15.07627053,15.94608683,29.32417139,3.92E-06,39,-11
2025-01-17 14:00,13.99831499,12.39613476,24.82652832,4.93E-06,38,-9
2025-01-17 15:00,15.55647377,16.12014623,17.89834315,3.07E-06,37,-26
2025-01-17 16:00,14.81793714,15.34407819,13.66163175,2.74E-06,34,-37
2025-01-17 17:00,12.68555774,13.38254904,12.17716304,2.53E-06,32,-30
2025-01-17 18:00,11.77048769,10.58560944,7.895373337,3.72E-06,30,-23
2025-01-17 19:00,11.03825925,9.460655034,10.1080397,2.41E-06,31,-20
2025-01-17 20:00,12.37960822,12.4276353,8.025612676,6.46E-06,32,-28
2025-01-17 21:00,11.38967823,11.82041269,11.06932982,3.71E-06,33,-21
2025-01-17 22:00,10.66895777,9.600377464,9.597339021,1.32E-05,32,-19
2025-01-17 23:00,11.34518979,11.12482364,6.380343543,4.74E-06,31,-15
2025-01-18 0:00,9.546243281,9.793024368,4.781090515,4.78E-06,30,-11
2025-01-18 1:00,12.56984242,13.37079601,5.487236678,4.08E-06,33,-9
2025-01-18 2:00,12.41082852,11.39501722,9.532809709,2.37E-06,36,-7
2025-01-18 3:00,13.49874056,13.03469118,19.14419595,6.45E-06,40,-10
2025-01-18 4:00,10.56575305,10.39136628,22.27952491,9.33E-06,36,-16
2025-01-18 5:00,11.84875951,12.58555989,28.24116458,5.26E-06,33,-17
2025-01-18 6:00,11.32567849,11.470623,29.75626858,2.76E-06,30,-21
2025-01-18 7:00,13.42513555,13.24577585,34.30428524,4.26E-06,26,-23
2025-01-18 8:00,11.69434414,11.15157681,37.90639433,3.98E-06,23,-29
2025-01-18 9:00,12.24395992,13.88772125,39.32766776,4.52E-06,20,-27
2025-01-18 10:00,10.25267455,10.02925712,42.43621024,7.43E-06,20,-24
2025-01-18 11:00,13.15241352,13.92663762,38.76061561,7.25E-06,21,-19
2025-01-18 12:00,11.08814014,12.23934213,33.60740228,5.34E-06,21,-17
2025-01-18 13:00,13.52394426,12.73083487,30.03747819,2.98E-06,22,-13
2025-01-18 14:00,11.03015167,10.38838944,19.71687048,2.35E-06,22,-17
2025-01-18 15:00,11.96500801,11.23760229,17.16627254,2.38E-06,23,-22
2025-01-18 16:00,11.31984187,11.55626709,15.3133403,2.35E-06,22,-28
2025-01-18 17:00,11.54800264,12.03155579,14.24815856,3.17E-06,21,-29
2025-01-18 18:00,12.7743264,13.31782703,7.706188881,3.03E-06,20,-26
2025-01-18 19:00,12.01947557,12.12332958,4.503945086,2.45E-06,21,-27
2025-01-18 20:00,12.29162871,12.40194777,3.588038608,2.81E-06,22,-26
2025-01-18 21:00,10.85164826,10.86819588,4.375732509,1.76E-06,23,-22
2025-01-18 22:00,9.107406263,8.786441406,6.085058129,3.03E-06,22,-17
2025-01-18 23:00,10.13830251,9.825783119,4.239593821,3.85E-06,21,-10
2025-01-19 0:00,8.985081274,8.329585643,3.079115691,3.44E-06,20,-9
2025-01-19 1:00,10.88973799,11.49646531,6.101716885,3.16E-06,18,-8
2025-01-19 2:00,11.86775127,10.58788852,16.35684791,2.78E-06,17,-7
2025-01-19 3:00,11.89538786,11.14159162,23.76135074,2.40E-06,16,-6
2025-01-19 4:00,10.19840625,9.675503027,28.97784234,2.15E-06,15,-8
2025-01-19 5:00,11.00558313,12.86124067,29.70726894,2.08E-06,14,-9
2025-01-19 6:00,10.48871416,9.653978382,29.89639931,2.00E-06,13,-11
2025-01-19 7:00,12.65923359,13.57116941,35.31697995,1.88E-06,12,-13
2025-01-19 8:00,12.62778695,11.36994667,37.34650476,2.31E-06,11,-12
2025-01-19 9:00,12.41390641,12.55161469,34.19187493,2.24E-06,10,-11
2025-01-19 10:00,11.33165265,11.98985378,38.80771777,1.76E-06,14,-10
2025-01-19 11:00,14.79387857,14.30693828,33.98006098,1.92E-06,18,-7
2025-01-19 12:00,11.24705234,12.45860231,28.33018937,4.14E-06,23,-3
2025-01-19 13:00,13.3729816,12.54792643,25.72066442,1.95E-06,27,-2
2025-01-19 14:00,10.75149153,9.678691301,19.20471289,2.06E-06,32,-9
2025-01-19 15:00,11.99214681,11.16787051,18.03579508,1.72E-06,37,-29
2025-01-19 16:00,10.46039795,11.11935461,11.11419815,1.81E-06,33,-31
2025-01-19 17:00,10.92848962,9.314451547,10.6435599,1.65E-06,30,-35
2025-01-19 18:00,14.39292148,13.46449365,10.80735528,1.67E-06,27,-37
2025-01-19 19:00,11.30756632,10.90345366,8.764869645,1.79E-06,29,-35
2025-01-19 20:00,11.3242765,12.46402157,8.022090276,1.96E-06,31,-29
2025-01-19 21:00,10.1195961,10.8066115,10.65028991,1.92E-06,33,-23
2025-01-19 22:00,9.640421788,9.30960198,6.052214168,1.74E-06,32,-22
2025-01-19 23:00,9.698257631,9.727638125,5.332986752,2.47E-06,31,-24
2025-01-20 0:00,9.521855382,9.529512404,3.548634946,1.73E-06,30,-14
2025-01-20 1:00,11.25760433,9.518063955,5.501928211,1.80E-06,31,-6
2025-01-20 2:00,14.8124466,14.68806936,14.16068502,2.84E-06,32,-4
2025-01-20 3:00,11.75480368,10.67275857,19.4500463,2.57E-06,33,-13
2025-01-20 4:00,11.24987015,11.36789085,26.04934286,2.31E-06,34,-24
2025-01-20 5:00,12.20042002,13.18588367,34.8088091,2.49E-06,35,-29
2025-01-20 6:00,10.9802348,10.78733647,37.69917974,2.50E-06,37,-24
2025-01-20 7:00,13.12074986,12.8373872,37.80686261,1.96E-06,36,-17
2025-01-20 8:00,12.91999235,13.71708296,40.1275384,2.36E-06,35,-18
2025-01-20 9:00,12.94164621,13.07392054,41.77794036,2.32E-06,35,-25
2025-01-20 10:00,11.15987703,11.43474569,37.40931312,1.90E-06,34,-23
2025-01-20 11:00,15.23529162,16.427707,41.30781253,2.36E-06,33,-19
2025-01-20 12:00,11.06894901,13.11463767,37.72467909,2.32E-06,33,-10
2025-01-20 13:00,13.38945567,12.78312396,31.56641465,1.98E-06,32,-9
2025-01-20 14:00,12.74246842,12.21744472,26.79926481,2.59E-06,31,-9
2025-01-20 15:00,11.98054248,11.00473993,19.81531308,2.98E-06,30,-16
2025-01-20 16:00,12.05518575,13.24484848,12.66654509,2.61E-06,32,-29
2025-01-20 17:00,11.82985769,12.17918123,15.09584526,2.74E-06,34,-27
2025-01-20 18:00,13.77933079,13.7414361,14.75458102,2.17E-06,36,-22
2025-01-20 19:00,11.3195597,10.43224166,11.69597279,2.21E-06,38,-23
2025-01-20 20:00,12.92788503,13.78021557,13.66151047,2.31E-06,40,-27
2025-01-20 21:00,10.45122477,8.227246354,12.86945723,2.16E-06,43,-29
2025-01-20 22:00,10.65094843,12.62790853,11.36808564,2.68E-06,38,-35
2025-01-20 23:00,9.574668059,10.18700321,7.884935284,2.26E-06,34,-28
2025-01-21 0:00,9.255096834,8.558379742,5.339394728,2.20E-06,30,-18
2025-01-21 1:00,12.08543966,13.33561966,6.558882783,2.31E-06,29,-17
2025-01-21 2:00,14.66449121,13.25922509,14.90431183,2.21E-06,28,-18
2025-01-21 3:00,12.97395156,14.44745336,20.43345085,3.46E-06,27,-17
2025-01-21 4:00,12.49471395,11.50056426,23.30031485,2.80E-06,30,-11
2025-01-21 5:00,12.01591897,13.52491822,28.35088955,2.50E-06,33,-8
2025-01-21 6:00,11.92947758,11.32139877,32.19539913,2.01E-06,37,-14
2025-01-21 7:00,13.03992521,14.27691233,34.75955604,2.66E-06,32,-13
2025-01-21 8:00,14.57206454,12.41082329,36.61251705,2.48E-06,27,-12
2025-01-21 9:00,14.49733817,13.64140131,42.96720474,1.81E-06,23,-16
2025-01-21 10:00,13.88185385,15.07821986,46.26496335,1.55E-06,25,-17
2025-01-21 11:00,15.93189352,16.5900011,42.34030515,1.80E-06,27,-15
2025-01-21 12:00,12.98285438,14.01524127,40.81432108,1.84E-06,30,-16
2025-01-21 13:00,14.09072464,14.38502347,35.13925165,2.36E-06,26,-17
2025-01-21 14:00,13.57541059,11.32727913,29.56265055,2.06E-06,23,-16
2025-01-21 15:00,14.07854304,14.14466919,23.70884812,1.93E-06,20,-18
2025-01-21 16:00,11.94220096,13.16296335,15.1428663,1.73E-06,19,-21
2025-01-21 17:00,12.74813348,11.0581132,16.3295897,1.94E-06,18,-20
2025-01-21 18:00,15.46698941,16.76786859,9.901355005,2.46E-06,17,-18
2025-01-21 19:00,12.05338019,13.71339005,8.626026441,1.79E-05,14,-21
2025-01-21 20:00,12.36765195,11.63770908,9.039530242,7.77E-06,12,-16
2025-01-21 21:00,9.090874872,8.912179816,9.1048773,4.94E-06,10,-16
2025-01-21 22:00,9.122800395,10.55105442,9.396815854,3.68E-06,15,-17
2025-01-21 23:00,10.10112023,10.11095085,6.456719485,2.73E-06,21,-11
2025-01-22 0:00,9.314584695,9.661917437,5.631608077,2.41E-06,27,-8
2025-01-22 1:00,10.82760738,11.36805277,5.130955482,2.59E-06,28,-9
2025-01-22 2:00,15.13756455,13.60936574,15.49815693,2.56E-06,29,-10
2025-01-22 3:00,12.95111819,14.22749795,24.435271,2.83E-06,30,-13
2025-01-22 4:00,12.66282356,11.37967654,28.54495373,3.09E-06,27,-14
2025-01-22 5:00,11.43650253,12.4575913,36.18823237,3.03E-06,25,-16
2025-01-22 6:00,12.23977562,12.1440092,43.37265273,2.25E-06,23,-18
2025-01-22 7:00,12.37367995,11.41192792,44.91510759,1.90E-06,24,-21
2025-01-22 8:00,13.10653658,14.97572967,47.66844006,2.00E-06,25,-24
2025-01-22 9:00,12.5684754,11.14868633,52.60887053,1.97E-06,27,-23
2025-01-22 10:00,11.47067807,10.02615453,47.7125387,1.87E-06,24,-22
2025-01-22 11:00,15.46005211,15.37587298,44.09961313,1.82E-06,22,-22
2025-01-22 12:00,11.7267471,11.35185405,36.84704659,1.80E-06,20,-22
2025-01-22 13:00,13.33269125,12.79865278,30.4159434,1.78E-06,23,-20
2025-01-22 14:00,12.95079071,14.27381423,25.88577828,1.78E-06,26,-18
2025-01-22 15:00,12.7147081,10.79731031,19.90482487,5.99E-06,30,-20
2025-01-22 16:00,11.0006747,11.11996337,19.68496409,4.16E-06,27,-24
2025-01-22 17:00,11.76715183,14.01789647,16.29397436,2.62E-06,25,-26
2025-01-22 18:00,13.30212286,13.08612223,15.0486518,2.62E-06,23,-21
2025-01-22 19:00,9.75155117,10.04658707,10.7159281,3.72E-06,21,-18
2025-01-22 20:00,12.10093428,12.57101214,11.92747549,8.96E-06,19,-22
2025-01-22 21:00,10.09424068,9.239293827,10.89905187,2.72E-06,17,-21
2025-01-22 22:00,11.19053611,11.83425057,11.36103719,3.04E-06,15,-21
2025-01-22 23:00,9.265514993,9.793712513,8.73437824,2.88E-06,14,-18
2025-01-23 0:00,10.67586232,8.71598212,7.715375811,2.71E-06,13,-11
2025-01-23 1:00,10.75179997,10.39715108,7.907890744,1.98E-06,12,-9
2025-01-23 2:00,14.37179077,15.11285649,20.73691372,1.85E-06,11,-10
2025-01-23 3:00,12.72637101,12.95342449,25.34260253,2.18E-06,10,-6
2025-01-23 4:00,12.80479222,13.28741385,31.70908289,2.52E-06,16,-4
2025-01-23 5:00,11.82609301,10.00376829,31.52174718,2.15E-06,23,-3
2025-01-23 6:00,13.07276332,14.10865604,38.07960609,1.74E-06,30,-8
2025-01-23 7:00,13.97868682,13.39317383,42.6262516,1.70E-06,31,-10
2025-01-23 8:00,13.15433409,15.23841708,45.48226794,1.64E-06,32,-12
2025-01-23 9:00,12.63975708,12.47012244,47.30379591,1.97E-06,33,-13
2025-01-23 10:00,12.43781964,11.22808424,44.70525956,2.95E-06,27,-12
2025-01-23 11:00,15.34642803,15.47515178,42.1194557,4.90E-06,22,-12
2025-01-23 12:00,11.80971313,12.21184381,36.08875518,3.13E-06,17,-12
2025-01-23 13:00,13.49909115,13.84942258,33.16030267,3.84E-06,13,-13
2025-01-23 14:00,13.05226877,12.75131359,29.18739773,3.24E-06,10,-15
2025-01-23 15:00,12.49291709,11.08953426,20.76667111,2.64E-06,7,-19
2025-01-23 16:00,11.91869735,12.56000365,16.95746243,2.69E-06,8,-17
2025-01-23 17:00,11.61908153,12.59751427,14.06900801,2.61E-06,9,-15
2025-01-23 18:00,14.96050435,15.24332302,15.0047283,2.45E-06,10,-12
2025-01-23 19:00,11.70613617,12.16000987,19.53657761,2.31E-06,11,-9
2025-01-23 20:00,14.33671194,15.3042385,15.38661541,3.12E-06,12,-8
2025-01-23 21:00,10.71084668,10.51567088,13.5512885,3.54E-06,13,-6
2025-01-23 22:00,11.65207037,11.54899066,10.95017806,2.47E-06,21,-5
2025-01-23 23:00,9.939831571,9.75993668,9.281235111,2.88E-06,29,-2
2025-01-24 0:00,11.24764277,11.63840768,7.530442173,3.54E-06,37,1
2025-01-24 1:00,11.6361269,11.87872427,7.370171467,4.19E-06,34,-2
2025-01-24 2:00,13.66109896,12.56703241,17.87104442,2.33E-06,32,-5
2025-01-24 3:00,11.81086103,13.58793453,28.82940761,2.37E-06,30,-6
2025-01-24 4:00,13.05058563,13.39839997,32.3884381,2.50E-06,27,-8
2025-01-24 5:00,12.74122385,12.6855177,32.71100374,2.65E-06,25,-7
2025-01-24 6:00,12.79119057,11.11031141,38.95955292,2.28E-06,23,-15
2025-01-24 7:00,12.62734093,13.68233215,41.2814726,2.26E-06,19,-19
2025-01-24 8:00,13.91026818,14.26677061,44.33788183,2.75E-06,16,-17
2025-01-24 9:00,12.88324668,12.5902083,46.36262677,3.04E-06,13,-12
2025-01-24 10:00,12.76637967,12.60865252,48.97380811,2.37E-06,14,-10
2025-01-24 11:00,15.29141,14.69565768,42.86783874,2.11E-06,16,-8
2025-01-24 12:00,11.67091285,11.85929174,37.77389293,2.45E-06,18,-9
2025-01-24 13:00,12.59452834,12.26621985,34.03597135,2.53E-06,19,-10
2025-01-24 14:00,12.83453972,11.26368478,35.12399008,2.19E-06,21,-13
2025-01-24 15:00,11.72472513,12.93259652,20.87908789,2.30E-06,23,-18
2025-01-24 16:00,11.14044398,10.42053663,13.50461028,2.15E-06,19,-17
2025-01-24 17:00,12.0569431,11.88878599,12.31808671,2.35E-06,16,-16
2025-01-24 18:00,12.96861045,11.61619333,8.773702047,2.48E-06,13,-15
2025-01-24 19:00,10.81710718,12.71706441,9.364676138,2.65E-06,15,-14
2025-01-24 20:00,12.40762853,10.67408361,9.183855105,4.73E-06,17,-13
2025-01-24 21:00,10.00930037,10.48964935,9.610631797,8.57E-06,20,-9
2025-01-24 22:00,10.52471077,11.37630269,6.999838988,5.62E-06,16,-10
2025-01-24 23:00,7.905690388,8.178970775,8.615800381,5.10E-06,13,-7
2025-01-25 0:00,11.61085759,10.81411856,7.989653901,3.72E-06,10,-5
2025-01-25 1:00,10.97311621,12.56204187,8.557120112,4.78E-06,12,-4
2025-01-25 2:00,14.45144996,13.47787605,17.94568774,3.67E-06,14,-3
2025-01-25 3:00,12.26287293,12.9291978,19.78154655,3.50E-06,16,-3
2025-01-25 4:00,13.08993099,12.98942224,27.62739499,2.98E-06,18,-2
2025-01-25 5:00,12.08788904,11.8857349,28.421767,3.55E-06,20,1
2025-01-25 6:00,12.44468932,12.6392395,32.12010717,1.36E-05,23,-4
2025-01-25 7:00,12.16192621,12.17152267,35.95454421,5.25E-06,16,-9
2025-01-25 8:00,13.68205114,14.00106808,39.99209302,3.30E-06,9,-18
2025-01-25 9:00,13.82719873,14.06199847,38.48446189,3.47E-06,3,-19
2025-01-25 10:00,14.1650198,14.80079271,38.58152875,2.72E-06,2,-16
2025-01-25 11:00,15.58263612,16.02936108,36.49517167,2.53E-06,1,-11
2025-01-25 12:00,12.12340464,13.00890561,39.04176962,3.10E-06,0,-8
2025-01-25 13:00,13.11556727,11.56825843,34.11480979,2.86E-06,1,-7
2025-01-25 14:00,14.03148322,13.80308004,29.1323907,3.71E-06,2,-5
2025-01-25 15:00,12.55922734,12.87177083,18.84675638,2.37E-06,3,-3
2025-01-25 16:00,10.86266869,11.19392049,12.97059713,2.56E-06,3,-2
2025-01-25 17:00,13.22510269,13.89910282,11.15181737,1.84E-06,4,-1
2025-01-25 18:00,12.92899366,11.56476897,11.5375707,1.85E-06,5,-1
2025-01-25 19:00,11.1618707,11.81266604,12.57393183,1.83E-06,5,-2
2025-01-25 20:00,13.82178948,13.51749259,11.52963167,1.66E-06,6,-2
2025-01-25 21:00,10.88246355,10.29328803,12.66715318,1.83E-06,7,-3
2025-01-25 22:00,11.47861214,13.47056451,9.737874137,1.64E-06,8,-4
2025-01-25 23:00,8.830755089,8.188225461,10.73656658,1.63E-06,9,-2
2025-01-26 0:00,10.93321413,10.16208815,4.998823689,1.71E-06,10,0
2025-01-26 1:00,10.89614269,11.46013702,8.5731438,1.63E-06,6,4
2025-01-26 2:00,15.5910138,15.1168287,16.5414396,2.18E-06,3,4
2025-01-26 3:00,12.08889885,12.829537,19.60729545,2.81E-06,0,5
2025-01-26 4:00,14.41257242,13.25857373,24.87476772,2.08E-06,2,6
2025-01-26 5:00,12.4317385,11.54580119,32.24073661,1.84E-06,4,7
2025-01-26 6:00,13.16262313,11.54356125,37.83254091,2.51E-06,7,4
2025-01-26 7:00,12.09132003,12.82534378,38.06265874,1.70E-06,5,2
2025-01-26 8:00,13.50163874,15.02280504,45.34680602,1.56E-06,4,0
2025-01-26 9:00,13.06370123,12.05826639,48.24157791,1.77E-06,3,-2
2025-01-26 10:00,14.60472144,13.695564,44.53120857,2.00E-06,4,-1
2025-01-26 11:00,14.78270353,15.4930989,44.5356235,1.94E-06,5,-3
2025-01-26 12:00,12.26179037,12.32369708,41.43489751,2.00E-06,7,-4
2025-01-26 13:00,13.8981024,15.93783215,37.36650028,1.65E-06,5,-3
2025-01-26 14:00,14.55537858,13.79842683,27.85456998,1.55E-06,4,1
2025-01-26 15:00,13.35024122,12.76680237,20.61802676,1.59E-06,3,0
2025-01-26 16:00,11.49691661,12.7925002,18.18193622,2.14E-06,2,0
2025-01-26 17:00,13.30978969,14.08999413,13.95420038,3.06E-06,2,1
2025-01-26 18:00,13.72263614,12.0982075,12.32795302,2.22E-06,2,0
2025-01-26 19:00,11.83129224,10.87401964,12.54728222,2.11E-06,1,-1
2025-01-26 20:00,13.70596862,14.76533914,13.48641435,2.40E-06,1,-2
2025-01-26 21:00,10.77579665,11.5796095,13.02738942,2.06E-06,1,-1
2025-01-26 22:00,11.48833284,10.9554365,13.66408838,2.22E-06,0,0
2025-01-26 23:00,8.199101147,10.15143418,10.53476335,1.84E-06,0,2
2025-01-27 0:00,12.35859473,12.68671697,6.346917454,2.76E-06,0,5
2025-01-27 1:00,11.46063076,12.45406407,8.980746935,1.87E-06,0,8
2025-01-27 2:00,16.00932618,13.82370243,19.27060226,1.63E-06,1,9
2025-01-27 3:00,11.95721249,11.56342127,33.06830722,1.72E-06,1,7
2025-01-27 4:00,15.03229644,15.75493857,31.81022085,1.91E-06,2,5
2025-01-27 5:00,12.9808565,11.31779739,32.74938714,2.17E-06,2,6
2025-01-27 6:00,14.51912944,13.99905379,36.34730109,2.21E-06,3,4
2025-01-27 7:00,14.82835306,14.68272364,38.15562278,2.46E-06,2,3
2025-01-27 8:00,15.59527952,15.40085874,37.68920048,2.25E-06,1,1
2025-01-27 9:00,13.96911631,15.23455104,43.34976557,2.06E-06,0,-1
2025-01-27 10:00,16.31686752,15.22797903,45.24193231,2.66E-06,2,0
2025-01-27 11:00,15.744324,15.63040792,49.98949492,2.17E-06,4,2
2025-01-27 12:00,14.47378505,15.07497261,35.85052535,1.98E-06,6,4
2025-01-27 13:00,14.51316966,13.95210037,32.75315606,1.87E-06,8,3
2025-01-27 14:00,15.09942349,15.60364516,29.00529894,2.97E-06,10,5
2025-01-27 15:00,14.10012999,14.27210377,15.9034876,2.89E-06,13,11
2025-01-27 16:00,12.82192018,12.35419489,12.8541519,3.52E-06,14,10
2025-01-27 17:00,15.05593251,14.26702772,12.2935089,1.53E-05,15,7
2025-01-27 18:00,14.27530888,14.79905006,25.9941221,2.73E-06,17,7
2025-01-27 19:00,12.26800674,11.48769846,10.00143155,2.18E-06,15,8
2025-01-27 20:00,14.19722675,14.36379467,9.969667978,2.03E-06,14,12
2025-01-27 21:00,10.94083235,11.04635133,13.86162236,2.08E-06,13,13
2025-01-27 22:00,12.33764692,11.04388021,12.20760629,2.12E-06,17,14
2025-01-27 23:00,8.198606296,7.324484973,7.00386907,2.13E-06,22,9
2025-01-28 0:00,12.35687013,13.17830518,6.512579273,2.44E-06,27,0
2025-01-28 1:00,12.17258925,11.02222718,8.900913211,2.30E-06,24,-6
2025-01-28 2:00,17.02981034,17.57364472,17.67100362,1.92E-06,22,-11
2025-01-28 3:00,12.42123425,11.37750043,26.59027127,1.88E-06,20,-13
2025-01-28 4:00,15.2490857,14.9162732,28.95302887,2.07E-06,19,-12
